ID, ACTUAL,LOGC_ACTIVE,LOGC_INACTIVE,LOGC_PARTIAL,D840_ACTIVE,D840_INACTIVE,D840_PARTIAL,D540_ACTIVE,D540_INACTIVE,D540_PARTIAL,D_ACTIVE,D_INACTIVE,D_PARTIAL,M1_ACTIVE,M1_INACTIVE,M1_PARTIAL,M5_ACTIVE,M5_INACTIVE,M5_PARTIAL,TOP_ACTIVE,TOP_INACTIVE,TOP_PARTIAL,MACC_ACTIVE,MACC_INACTIVE,MAC_PARTIAL,META_ACTIVE,META_INACTIVE,META_PARTIAL,SMILE,,,,,,,ID, Actual_Class
MMV020490, INACTIVE,0.002083784,0.997208848,0.000707368,0.003665,0.996334076,9.78E-07,0.033999477,0.965890586,0.000109926,0.000650123,0.999310493,3.94E-05,0.241129741,0.490054667,0.268815607,0.219546139,0.537963152,0.242490709,0.299898326,0.380731225,0.319370389,0.317894459,0.354822546,0.327283084,2.25E-24,1,4.91E-275, Clc1ccc2nc(cc(C(=O)NC3CCN(Cc4ccccc4)CC3)c2c1)c5cccnc5,,,,,,,MMV665941, INACTIVE
MMV008416, INACTIVE,0.021997472,0.977454178,0.00054835,0.003390534,0.996607542,1.91E-06,0.089693643,0.909851015,0.000455311,0.024363887,0.974799514,0.000836532,0.238649264,0.494362324,0.266988426,0.1948829,0.579454541,0.2256625,0.304970175,0.370676309,0.324353516,0.311532825,0.36271438,0.325752795,1.10E-22,1, 2.54205667967e-318, CCCC1=C(CC)C(=N)c2ccccc2N1C,,,,,,,MMV665943, INACTIVE
MMV667486, INACTIVE,0.003232266,0.9962154,0.000552335,0.003382195,0.9966169,1.00E-06,0.07054624,0.929199517,0.000254242,0.009430677,0.990209103,0.000360276,0.238148749,0.495265901,0.26658538,0.199969903,0.570694387,0.229335725,0.305005312,0.369937181,0.325057507,0.323790878,0.348414183,0.327794939,1.23E-20,1, 9.23365847603e-312, CCOc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,,,,,,,MMV665944, INACTIVE
MMV665841, INACTIVE,0.002502507,0.997096138,0.000401355,0.003363369,0.996635973,6.65E-07,0.060531151,0.939284503,0.000184261,0.008224512,0.991458237,0.000317264,0.236838713,0.497414142,0.26574716,0.219311297,0.538409591,0.242279097,0.31057775,0.364422321,0.324999988,0.300058544,0.374621361,0.325320065,5.81E-24,1,4.69E-294, CCCc1cc(O)c2C3=C(CN(C)CC3)C(=O)Oc2c1,,,,,,,MMV665946, INACTIVE
MMV019758, INACTIVE,0.0039171,0.995794837,0.000288063,0.003350795,0.99664849,7.04E-07,0.034918223,0.964985907,9.58E-05,0.000842379,0.999103487,5.40E-05,0.242760196,0.486626387,0.270613432,0.209839404,0.554145098,0.236015469,0.309042484,0.369166136,0.32179144,0.314251721,0.358684093,0.327064157,2.44E-18,1,1.90E-284, COc1ccc(cc1OC)C(=O)Nc2ccc3nc(cc(C)c3c2)N4CCCCC4,,,,,,,MMV665948, INACTIVE
MMV019074, INACTIVE,0.003204586,0.996419265,0.000376149,0.003277894,0.996721208,9.61E-07,0.033182643,0.966700673,0.000116659,0.000837702,0.999109805,5.25E-05,0.24340339,0.485782117,0.270814449,0.210790902,0.552492201,0.236716896,0.307401121,0.369445086,0.323153824,0.318495452,0.353476226,0.328028321,1.34E-15,1,1.48E-278, CCN1CCN(CC1)c2cc(C)c3cc(NC(=O)c4ccc(OC)c(OC)c4)ccc3n2,,,,,,,MMV665949, ACTIVE
MMV085583, INACTIVE,0.003858128,0.99225323,0.003888642,0.003200868,0.996793687,5.50E-06,0.024161894,0.975644052,0.000194126,0.003917787,0.995896101,0.00018615,0.268945456,0.446973622,0.284080923,0.210396275,0.553260982,0.236342743,0.306690633,0.362732947,0.33057639,0.334908277,0.335378885,0.329712838,1.04E-12,1,1.09E-248, CCCCCC(=O)N1C(C2=C(O)CC(CC2=Nc3ccccc13)c4ccc(OC)c(OC)c4)c5ccc(cc5)C(F)(F)F,,,,,,,MMV665953, INACTIVE
MMV666095, INACTIVE,0.016305981,0.983117147,0.000576871,0.003143822,0.996854663,1.40E-06,0.076279692,0.923398197,0.000322051,0.023116184,0.976088524,0.000795259,0.237601876,0.496015668,0.266382426,0.204923764,0.562385142,0.23269105,0.297768861,0.379875273,0.322355837,0.32446596,0.346507609,0.329026431,2.30E-25,1, 7.03623979837e-316, CCCc1c(C)nc2ccc(Br)cc2c1O,,,,,,,MMV665954, INACTIVE
MMV007160, INACTIVE,0.005508857,0.992213,0.002278144,0.003027027,0.996970415,2.49E-06,0.027662411,0.972189605,0.000147993,0.000219249,0.999772012,8.64E-06,0.236518666,0.498040348,0.265441,0.205376282,0.561598599,0.233025104,0.314764053,0.363710791,0.321525186,0.339710087,0.332950473,0.327339381,4.49E-13,1,1.65E-292, Cc1ccc(cc1)N2C3N(c4ccccc4C2N(c5ccccc35)S(=O)(=O)c6ccc(C)cc6)S(=O)(=O)c7ccc(C)cc7,,,,,,,MMV665961, INACTIVE
MMV665783, INACTIVE,0.00180385,0.998035357,0.000160792,0.002995211,0.997004569,2.19E-07,0.039061468,0.960885167,5.33E-05,0.002336882,0.997519016,0.000144094,0.243728459,0.485555887,0.270715624,0.195298314,0.578713536,0.225988165,0.301228225,0.37378332,0.324988455,0.304175198,0.37066406,0.325160801,1.96E-26,1,5.07E-301, CCN(CC)CCCNc1ccnc2cc3ccccc3cc12,,,,,,,MMV665969, INACTIVE
MMV000444, INACTIVE,0.001274933,0.998304934,0.000420133,0.002930298,0.997069299,4.74E-07,0.02918433,0.970754385,6.13E-05,0.002949815,0.996874928,0.000175255,0.237095088,0.497063696,0.265841216,0.20864296,0.556130052,0.235226989,0.306275755,0.370552272,0.323172003,0.309813708,0.362329572,0.32785663,1.13E-18,1,1.22E-291, CCCCCN1C(=N)N(CC(O)COc2cccc(C)c2)c3ccccc13,,,,,,,MMV665971, INACTIVE
MMV000699, INACTIVE,0.001899564,0.993696282,0.004404154,0.002849205,0.997146189,4.64E-06,0.027300263,0.972427428,0.000272295,0.002468846,0.997383654,0.000147377,0.232718557,0.504393399,0.262887985,0.204503372,0.563071132,0.232425541,0.302204341,0.366998702,0.330796987,0.333994091,0.336792111,0.329213768,6.52E-10,0.999999999,5.07E-257, Cc1ccc(cc1)C2CC(n3nc(cc3N2)C(=O)N4CCN(CC4)C(c5ccccc5)c6ccccc6)C(F)(F)F,,,,,,,MMV665972, INACTIVE
NRB00250, INACTIVE,0.004186391,0.995641609,0.000172,0.002769583,0.997230232,2.24E-07,0.023191025,0.976780117,2.89E-05,0.003299306,0.996526659,0.000174069,0.232164383,0.50538373,0.262451917,0.195675135,0.578053176,0.226271644,0.299523175,0.373679072,0.326797783,0.320502371,0.352632791,0.326864809,3.25E-19,1, 1.78308291584e-320, c1cc(ccc1C(=O)CSCCSCC(=O)c1ccc(cc1)F)F,,,,,,,MMV665977, INACTIVE
MMV000720, INACTIVE,0.000946179,0.99790161,0.001152211,0.00272235,0.997276962,6.91E-07,0.032976102,0.966908395,0.000115486,0.000420874,0.999555767,2.34E-05,0.242271081,0.488353699,0.269375145,0.221637487,0.534561038,0.243801445,0.305140436,0.369673818,0.325185716,0.312002659,0.361639589,0.326357752,6.30E-20,1,3.86E-269, Cc1ccnc(NC(c2cccc(OCc3ccccc3)c2)c4ccc5cccnc5c4O)c1,,,,,,,MMV665979, INACTIVE
GK00018, INACTIVE,0.003026819,0.996511978,0.000461203,0.00268136,0.99731797,6.58E-07,0.068206586,0.931551456,0.000241968,0.001008547,0.99893719,5.43E-05,0.252786875,0.469969451,0.277243704,0.202123031,0.567084014,0.230793044,0.299411148,0.373015344,0.327573508,0.311796159,0.361963034,0.326240748,1.52E-19,1,0.00E+00, CCOC(=O)C(=CNc1ccsc1C(=O)OC)C(=O)OCC,,,,,,,MMV665980, INACTIVE
MMV666607, INACTIVE,0.002118014,0.997558244,0.000323742,0.002656295,0.997343481,2.13E-07,0.04152735,0.958421826,5.09E-05,0.001323065,0.998599827,7.72E-05,0.257639319,0.458854437,0.283506274,0.208181411,0.556972861,0.234845698,0.300078958,0.374794275,0.325126767,0.29572922,0.382403404,0.321867406,2.03E-23,1,6.61E-298, [O-][N+](=O)c1ccc(C=NNc2nc3ccccc3[nH]2)cc1,,,,,,,MMV665987, INACTIVE
MMV666071, INACTIVE,0.010881534,0.988841913,0.000276552,0.002508722,0.997490406,7.80E-07,0.024748836,0.975170732,8.04E-05,0.000691025,0.999270737,3.82E-05,0.238622919,0.494275481,0.267101645,0.207282484,0.558465481,0.234252095,0.309151649,0.374667346,0.316180944,0.303296,0.373081058,0.323622972,1.26E-18,1,1.19E-273, Cc1oc(CN2CCC(CC2)C(=O)Nc3ccc(cc3)c4cc5ccccc5[nH]4)cc1,,,,,,,MMV665994, INACTIVE
MMV396594, INACTIVE,0.00203487,0.997685106,0.000280024,0.00232127,0.99767822,5.25E-07,0.020433053,0.979515135,5.17E-05,0.133437693,0.861934245,0.004628137,0.242683619,0.487810463,0.269505978,0.210822582,0.552488446,0.236688957,0.30127278,0.374456972,0.324270308,0.317569673,0.358416677,0.32401368,1.72E-14,1,6.34E-260, c12c(nc(c3ccc(OC)cc3)nc1N4CCN(C(=O)C5CCCCC5)CC4)sc(CCCC6)c26,,,,,,,MMV666009, INACTIVE
MMV000972, INACTIVE,0.006006862,0.986886493,0.007106645,0.002273874,0.997723162,2.93E-06,0.058736574,0.94058162,0.000681799,0.003291116,0.996574402,0.000134451,0.246896446,0.480435431,0.272668064,0.201397076,0.568309844,0.23029314,0.308945924,0.372825176,0.31822893,0.31563881,0.358806163,0.325555086,7.68E-15,1,9.22E-308, OC1(CC(=O)c2ccccc2O1)C(F)(F)C(F)(F)F,,,,,,,MMV666020, INACTIVE
MMV396635, INACTIVE,0.001086499,0.99747685,0.00143665,0.002158763,0.997840166,1.11E-06,0.023764931,0.976121306,0.000113793,0.000817043,0.999134362,4.86E-05,0.233212397,0.503056407,0.263731271,0.215341404,0.544746518,0.239912063,0.303148896,0.375205934,0.32164517,0.32353574,0.347643018,0.328821212,2.09E-19,1,5.02E-264, n12c(nc(c3ccc(Cl)s3)cc1C(F)(F)F)cc(C(=O)NC(CC4)CCN4Cc5ccccc5)n2,,,,,,,MMV666021, INACTIVE
MMV020912, INACTIVE,0.002505651,0.996981705,0.000512644,0.002101255,0.99789834,4.01E-07,0.02474382,0.975195825,6.04E-05,0.001226722,0.998702765,7.05E-05,0.237241074,0.496322811,0.26643607,0.204762027,0.562684953,0.23255302,0.304170102,0.367725015,0.328104913,0.310451031,0.360480636,0.329068333,1.69E-22,1,1.15E-272, Cc1ccc(cc1NCc2cc(Cc3ccccc3)ccc2O)c4oc5ccccc5n4,,,,,,,MMV666022, INACTIVE
MMV007181, INACTIVE,0.001592243,0.998016986,0.000390771,0.002072588,0.997927189,2.05E-07,0.025672536,0.974286079,4.14E-05,0.001212568,0.998704314,8.32E-05,0.238404289,0.494651794,0.266943961,0.213620424,0.547450602,0.238929003,0.297765523,0.379270852,0.322963625,0.305604994,0.370458394,0.323936611,2.48E-27,1,1.49E-292, Cc1cc(Nc2ccc(OCc3ccccc3)cc2)nc4cc(O)ccc14,,,,,,,MMV666023, INACTIVE
MMV007906, INACTIVE,0.004194903,0.995620961,0.000184136,0.002032204,0.997967541,1.89E-07,0.024985768,0.974983871,3.04E-05,0.275455952,0.715606093,0.008937969,0.239983752,0.491325706,0.268690586,0.208881438,0.555697501,0.235421047,0.302586347,0.370523512,0.326890141,0.327254862,0.345728874,0.327016205,1.82E-18,1, 4.4011846271e-311, CCCCOc1ccc(cc1)C(=O)Nc2cc(C)on2,,,,,,,MMV666025, ACTIVE
MMV006309, INACTIVE,0.000815378,0.998949882,0.00023474,0.001997062,0.998002827,1.11E-07,0.027321888,0.972649157,2.88E-05,0.002272313,0.997579634,0.000148097,0.240101948,0.491653502,0.268244475,0.212523729,0.549673557,0.237802729,0.297581464,0.377057374,0.325361252,0.306058258,0.368081868,0.325859874,1.82E-24,1,5.93E-301, CN(C)c1ccc(C=CC2=NC(=O)c3ccccc3O2)cc1,,,,,,,MMV666026, INACTIVE
MMV006203, INACTIVE,0.00133797,0.998503494,0.000158536,0.001963004,0.998036921,1.06E-07,0.029539915,0.970426679,3.34E-05,0.003056992,0.996773541,0.000169417,0.239598796,0.492850363,0.267550856,0.195698529,0.578049898,0.226251528,0.298879325,0.377072096,0.324048638,0.311494976,0.362583518,0.325921535,1.14E-25,1,1.75E-296, Cc1cc(NCCN2CCCCC2)c3ccc4ccccc4c3n1,,,,,,,MMV666054, INACTIVE
MMV020505, INACTIVE,0.001117538,0.998649216,0.000233246,0.001949192,0.99805069,1.78E-07,0.039704207,0.960227728,6.81E-05,0.005409994,0.994367659,0.000222342,0.244796857,0.482731581,0.272471637,0.20327875,0.565208673,0.231512636,0.302058041,0.372272164,0.325669765,0.335488319,0.333701551,0.33081013,4.38E-20,1,4.09E-295, CN(C)CCCNCc1oc(cc1)c2ccc(F)c(Cl)c2,,,,,,,MMV666057, INACTIVE
MMV007654, INACTIVE,0.002624463,0.997212075,0.000163462,0.001939682,0.998060167,1.42E-07,0.021010919,0.97896421,2.49E-05,0.008661597,0.990936935,0.000401518,0.246438101,0.480209351,0.273352534,0.199565709,0.571478546,0.228955761,0.298009306,0.37557587,0.326414794,0.307698011,0.366437137,0.325864851,6.05E-23,1,1.84E-302, Cc1ccc(C)c(c1)c2csc(Nc3ccc(C)c(C)c3)n2,,,,,,,MMV666060, INACTIVE
MMV007474, INACTIVE,0.006873122,0.991957082,0.001169796,0.001869897,0.998128951,1.22E-06,0.017313397,0.982609868,7.68E-05,0.004365911,0.995458961,0.000175125,0.239421681,0.492537618,0.268040687,0.249857679,0.488904625,0.261237681,0.310538083,0.367003679,0.322458237,0.30976522,0.361209154,0.329025626,1.85E-10,1,6.30E-229, COc1cc2CCN(C)C3Cc4ccc(Oc5cc(CC6N(C)CCc7cc(OC)c(OC)c(Oc1cc23)c67)ccc5O)cc4,,,,,,,MMV666061, INACTIVE
MMV396669, INACTIVE,0.003392789,0.996283654,0.000323557,0.001850475,0.998149157,3.00E-07,0.021756141,0.978196502,4.73E-05,0.001019733,0.998917222,6.31E-05,0.238131359,0.49512583,0.266742796,0.206083819,0.5604527,0.233463481,0.30692777,0.366374016,0.326698244,0.318155825,0.355063826,0.326780349,1.25E-21,1,1.80E-284, n1c(cc(C)nc1Nc(cc2)ccc2NC(CCc3ccccc3)=O)N4CCCC4,,,,,,,MMV666062, INACTIVE
MMV007695, INACTIVE,0.031209929,0.961755465,0.007034606,0.001752687,0.99824357,3.80E-06,0.017455388,0.982410312,0.000134318,9.45E-05,0.999902606,2.82E-06,0.252266735,0.475712955,0.27202031,0.223435044,0.53155911,0.245005801,0.301237434,0.37401849,0.324744046,0.328756601,0.339234114,0.332009286,1.51E-11,1,4.59E-283, COc1ccc(cc1N2C(=O)C3C(C2=O)C4(C(=O)C3(C(=C4c5ccc(C)cc5)c6ccc(C)cc6)c7ccccc7)c8ccccc8)C(=O)C,,,,,,,MMV666067, INACTIVE
MMV007574, INACTIVE,0.001517422,0.998087742,0.000394836,0.001676683,0.998322785,4.17E-07,0.017193532,0.98276329,4.33E-05,0.001385318,0.998509109,0.000105547,0.245291024,0.482976764,0.271732271,0.214073345,0.547004998,0.238921717,0.307761133,0.36982885,0.322410047,0.312919945,0.35972023,0.327359885,1.81E-13,1,1.49E-285, O=C(Nc1ccc(cc1)C23CC4CC(CC(C4)(C2)c5ccccc5)C3)c6cccs6,,,,,,,MMV666069, INACTIVE
MMV396794, INACTIVE,0.002061924,0.997763724,0.000174352,0.001659436,0.998340487,1.72E-07,0.028117051,0.971835375,4.76E-05,0.001717259,0.998192728,9.01E-05,0.235150769,0.499626607,0.265222579,0.199966326,0.570776403,0.229257271,0.303473413,0.370843887,0.325682759,0.340390235,0.327006251,0.332603574,6.28E-19,1,1.70E-304, c1(Cl)c(ccc(Cl)c1)OCC(O)CNC(C)(C)CC(C)(C)C,,,,,,,MMV666070, INACTIVE
MMV006278, INACTIVE,0.030384844,0.969078802,0.000536355,0.001596827,0.998402417,6.76E-07,0.038946189,0.960915208,0.000138601,0.02107407,0.978191674,0.000734272,0.238840595,0.494018257,0.267141223,0.194836527,0.579557955,0.225605473,0.308371723,0.367279381,0.324348927,0.316966742,0.356984437,0.326048791,2.27E-22,1, 3.26083326255e-322, CCC1=C(C)C(=N)c2ccccc2N1C,,,,,,,MMV666071, INACTIVE
MMV000445, INACTIVE,0.001104346,0.998548695,0.000346959,0.001568765,0.998431027,1.85E-07,0.019039331,0.980929732,3.10E-05,0.001886832,0.997980893,0.000132346,0.237095088,0.497063696,0.265841216,0.207026228,0.558841884,0.234131902,0.308835179,0.368374288,0.322790504,0.309813708,0.362329572,0.32785663,8.36E-17,1,1.97E-286, CCCCCCN1C(=N)N(CC(O)COc2cccc(C)c2)c3ccccc13,,,,,,,MMV666072, INACTIVE
MMV000442, INACTIVE,0.000680073,0.999055162,0.000264765,0.001514046,0.998485863,9.56E-08,0.020298945,0.979676664,2.45E-05,0.002043344,0.997812867,0.000143769,0.239521757,0.492337406,0.268140882,0.201135039,0.568776846,0.230088159,0.301314324,0.376950026,0.32173562,0.32447958,0.347530603,0.327989817,1.26E-22,1,3.88E-299, CC(C)(C)c1ccc2OCN(Cc3ccc(Cl)cc3)Cc2c1,,,,,,,MMV666075, INACTIVE
MMV020439, INACTIVE,0.003267457,0.996411769,0.000320774,0.00149149,0.998508155,3.57E-07,0.018118279,0.981834352,4.74E-05,0.00163948,0.998257577,0.000102996,0.245768473,0.482366651,0.271864861,0.218370929,0.53991735,0.241711706,0.304301322,0.369363934,0.326334715,0.319657892,0.354181886,0.326160192,1.15E-17,1,5.80E-276, CCn1c(CN2CCN(Cc3ccccc3)CC2)nc4cc(NC(=O)c5cccs5)ccc14,,,,,,,MMV666079, INACTIVE
MMV007577, INACTIVE,0.001104119,0.998642769,0.000253111,0.001477498,0.99852246,1.24E-07,0.016401878,0.983576477,2.17E-05,0.000768012,0.999182999,4.90E-05,0.253851205,0.465997547,0.280151337,0.204724073,0.562750697,0.232525349,0.304044992,0.376761854,0.319193125,0.313729286,0.359300435,0.326970279,5.30E-13,1,2.79E-277, Cc1ccccc1OCCSc2nc3ccc(NC(=O)c4ccccc4)cc3s2,,,,,,,MMV666080, INACTIVE
MMV666692, INACTIVE,0.001677199,0.998035821,0.00028698,0.001437946,0.9985618,1.90E-07,0.016755646,0.983215034,2.93E-05,0.000672633,0.999287426,4.01E-05,0.232585683,0.504261971,0.263152331,0.213125914,0.548631132,0.238242969,0.302490175,0.372293562,0.325216293,0.297000557,0.380135357,0.322864085,1.66E-21,1,1.12E-259, CCCCCCc1cc2C=C(C(=O)Oc2cc1O)c3csc(C=Cc4ccccc4)n3,,,,,,,MMV666081, INACTIVE
MMV007557, INACTIVE,0.004063778,0.995345718,0.000590503,0.001418798,0.998580575,5.50E-07,0.01598545,0.983958244,5.62E-05,0.000873557,0.999080658,4.58E-05,0.239425525,0.492998779,0.267575711,0.23025386,0.520527363,0.249218717,0.306050926,0.36850512,0.325443894,0.332624167,0.335190326,0.332185477,7.25E-08,0.999999927,6.13E-249, COc1ccc(CCNC(=O)c2cc(ccc2Sc3ccc(F)cc3)S(=O)(=O)N4CC(C)CC(C)C4)cc1OC,,,,,,,MMV666093, INACTIVE
MMV666688, INACTIVE,0.001422356,0.998043756,0.000533888,0.00140863,0.998591006,3.27E-07,0.019969909,0.979974568,5.54E-05,0.000665295,0.999296784,3.78E-05,0.236504018,0.497941881,0.26555416,0.226462588,0.526787758,0.246749744,0.308948725,0.363546669,0.327504545,0.31120953,0.363518417,0.325272024,1.14E-18,1,5.74E-275, Cc1cc(C=C2SC(=Nc3ccccc3)N(C4CCCC4)C2=O)c(C)n1c5ccc(Cl)cc5,,,,,,,MMV666095, INACTIVE
MMV498479, INACTIVE,0.001911369,0.997381444,0.000707187,0.00140602,0.998593748,2.06E-07,0.043017849,0.956879854,0.000102347,0.00165705,0.998261034,8.19E-05,0.243587524,0.48553592,0.270876527,0.205802947,0.560942829,0.233254224,0.312356472,0.365669221,0.321974307,0.303068578,0.371691555,0.325239867,3.99E-19,1, 8.10694346129e-315, CCOC(=O)c1cnc2c(CC)cccc2c1O,,,,,,,MMV666101, INACTIVE
MMV667487, INACTIVE,0.001302175,0.998161828,0.000535997,0.001381872,0.998617887,2.32E-07,0.037615269,0.962291777,9.31E-05,0.002863182,0.997001231,0.000135666,0.235755831,0.499016672,0.265227526,0.202924892,0.565603197,0.231471866,0.294715971,0.3784087,0.326875329,0.30330795,0.371545732,0.325146258,2.65E-19,1,0.00E+00, CN(C)c1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,,,,,,,MMV666102, INACTIVE
MMV020548, INACTIVE,0.000996171,0.998643566,0.000360263,0.001281222,0.998718739,1.69E-07,0.020471148,0.979481995,4.68E-05,0.00024676,0.999741375,1.18E-05,0.239857718,0.49218297,0.267959267,0.226888925,0.525667608,0.247443542,0.304311961,0.372529119,0.32315895,0.311787963,0.362355024,0.325856984,6.03E-23,1,2.14E-280, CCN1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,,,,,,,MMV666103, INACTIVE
MMV665891, INACTIVE,0.002603248,0.997273268,0.000123484,0.001262228,0.998737752,4.59E-08,0.016234046,0.983755827,1.01E-05,0.004458119,0.995306909,0.000234884,0.240424201,0.490947574,0.26862824,0.203670159,0.564364791,0.23196499,0.311501771,0.369207144,0.319291025,0.324980021,0.345129251,0.329890758,1.28E-30,1,0, c1ccc(cc1)c2ccc(cc2)c3nc4ccccc4[nH]3,,,,,,,MMV666105, INACTIVE
MMV085471, INACTIVE,0.003593978,0.996069108,0.000336915,0.001095223,0.998904586,2.16E-07,0.017315067,0.98264277,4.22E-05,0.001187227,0.998739302,7.34E-05,0.245942384,0.482564837,0.271492839,0.205547854,0.561342657,0.233109519,0.309966356,0.366303831,0.323729813,0.334673852,0.338547856,0.326778263,1.15E-15,1,1.23E-267, CCOc1ccc(cc1)n2cc(c3ccccc3)c4c(SCc5cc(C)ccc5C)ncnc24,,,,,,,MMV666106, INACTIVE
MMV020549, INACTIVE,0.001114197,0.998611314,0.000274489,0.001075923,0.998923957,8.71E-08,0.017653584,0.982318044,2.83E-05,0.000302288,0.999682188,1.54E-05,0.239048436,0.493285626,0.267665952,0.221560404,0.534527659,0.243911847,0.302589476,0.375642627,0.321767926,0.318715185,0.354310244,0.326974601,5.29E-23,1,3.83E-279, CC1CCN(Cc2ccc(NC(=O)c3cc4ccc5cccnc5c4[nH]3)cc2)CC1,,,,,,,MMV666108, INACTIVE
MMV665864, INACTIVE,0.00441507,0.995459926,0.000125003,0.001062493,0.998937547,4.35E-08,0.021810684,0.978171587,1.78E-05,0.105572976,0.890637219,0.003789849,0.242663786,0.487260759,0.2700755,0.19756566,0.574842215,0.227592081,0.298110634,0.374542028,0.327347338,0.307748318,0.36722368,0.325028032,1.49E-25,1, 1.43171330983e-318, CCCCNc1nc(NC(C)(C)C)nc(NC(C)(C)C)n1,,,,,,,MMV666109, INACTIVE
MMV073843, INACTIVE,0.001041581,0.998825645,0.000132774,0.001016996,0.998982966,3.12E-08,0.016638208,0.983350277,1.14E-05,0.001943229,0.997923732,0.000133032,0.237826928,0.495369226,0.26680389,0.196965724,0.575857341,0.227176994,0.306534439,0.373516291,0.319949269,0.296230465,0.381629467,0.322140127,3.30E-25,1,4.63E-298, CN(C)c1ccc(cc1)N=Cc2ccc(cc2)N3CCOCC3,,,,,,,MMV666110, INACTIVE
MMV665987, INACTIVE,0.001055904,0.998665847,0.00027825,0.000880362,0.99911958,5.88E-08,0.012251792,0.987735569,1.27E-05,0.005653455,0.994083345,0.000263196,0.257522047,0.462335765,0.280142188,0.209696457,0.554339528,0.235964,0.304244608,0.370979786,0.324775577,0.300297469,0.378160477,0.321542174,1.34E-22,1,7.97E-284, CCCCCCc1cc(O)c2C3=C(CCC(C)C3)C(=O)Oc2c1,,,,,,,MMV666116, INACTIVE
MMV011436, INACTIVE,0.001654205,0.996402722,0.001943073,0.00085347,0.999145985,4.33E-07,0.011784391,0.988173068,4.25E-05,0.000581475,0.999389648,2.89E-05,0.258788824,0.464408964,0.276802272,0.219783723,0.537649751,0.242566556,0.302723736,0.370807469,0.326468855,0.33619234,0.334197491,0.329610169,1.30E-13,1,2.53E-251, CC(C)(C)c1ccc(cc1)C2CC(=C3C(N(C(=O)c4ccccc4Cl)c5ccccc5N=C3C2)c6ccc(F)cc6)O,,,,,,,MMV666123, INACTIVE
MMV007116, INACTIVE,0.001097937,0.998299231,0.000602832,0.000832198,0.999167681,7.87E-08,0.025824971,0.974131525,4.35E-05,0.001299481,0.998632371,6.81E-05,0.241931096,0.488386363,0.269682497,0.197107345,0.575608432,0.227284178,0.304183453,0.374983102,0.320833504,0.303068578,0.371691555,0.325239867,1.35E-23,1, 2.54322803773e-313, c1(cnc(c2c1O)ccc(CC)c2)C(OCC)=O,,,,,,,MMV666124, ACTIVE
MMV006937, INACTIVE,0.000726416,0.999056273,0.000217312,0.000818555,0.999181449,3.15E-08,0.01810929,0.981873751,1.70E-05,0.0011869,0.998745322,6.78E-05,0.241093978,0.490435749,0.268470317,0.196030572,0.577474415,0.226494968,0.299122363,0.377899438,0.322978169,0.329939246,0.341944903,0.32811588,9.96E-25,1,5.97E-303, Cc1ccc(cc1)c2cc3nc4CCCCc4c(O)n3n2,,,,,,,MMV666125, INACTIVE
MMV019995, INACTIVE,0.00333745,0.996339953,0.000322597,0.000817291,0.999182522,1.01E-07,0.009777462,0.990207493,1.51E-05,0.003871387,0.995917499,0.00021105,0.239223555,0.493116915,0.267659515,0.207272351,0.558424473,0.234303176,0.302798688,0.371279091,0.325922221,0.324469924,0.349695742,0.325834304,1.37E-16,1,6.07E-270, Brc1ccc2OCC(=Cc2c1)C(=O)NCCCN3CCC(CC3)N4CCCCC4,,,,,,,MMV666596, INACTIVE
MMV009108, INACTIVE,0.000649525,0.999164366,0.000186109,0.000765898,0.99923408,4.57E-08,0.011177441,0.988811255,1.14E-05,0.000905771,0.999034643,5.97E-05,0.245984435,0.48119086,0.272824764,0.20615457,0.560320616,0.23352477,0.297658533,0.376004934,0.326336503,0.307675242,0.366613388,0.32571131,2.25E-22,1,2.77E-290, CCN(CC)S(=O)(=O)c1ccc(cc1)c2csc(Nc3ccc(C)c(C)c3)n2,,,,,,,MMV666597, INACTIVE
OSM-S-106, INACTIVE,0.000835548,0.99865513,0.000509322,0.000759586,0.999240279,6.94E-08,0.034032635,0.965896904,7.05E-05,0.000450743,0.999525547,2.37E-05,0.238933712,0.493495882,0.267570436,0.193334028,0.582074225,0.224591792,0.299511015,0.373436809,0.327052236,0.310623139,0.363040924,0.326335907,2.26E-19,1,2.43E-299, NS(=O)(=O)c1cccc(c1)c2cc3ncnc(N)c3s2,,,,,,,MMV666599, INACTIVE
MMV666597, INACTIVE,0.001950455,0.99773859,0.000310954,0.000733496,0.999266326,8.84E-08,0.012196383,0.98778373,1.98E-05,0.000592733,0.999374688,3.26E-05,0.252417505,0.4712466,0.276335835,0.232170865,0.517153442,0.250675648,0.295960218,0.376171947,0.327867836,0.309435993,0.36577335,0.324790597,6.64E-22,1,2.61E-257, CCCCCCc1cc2C=C(C(=Nc3ccccc3C)Oc2cc1O)c4nc5ccccc5[nH]4,,,,,,,MMV666600, INACTIVE
